,method,fct_mean,fct_std,location,forecast_date,target_end_date,target,FIPS,cases,q_0.025,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.975,wis
4363594,ENKF,1360.4956408997496,3.595750130674756,12,2021-08-23,2021-09-04,2-step_ahead,12113,2064.0,1353.4481001462218,1355.887501690476,1358.0703442923432,1360.4956408997496,1362.9209375071562,1365.103780109023,1367.5431816532773,700.1916952754007
4363595,ENKF,1682.1225018481346,2.2863478996374007,12,2021-08-30,2021-09-04,1-step_ahead,12113,2064.0,1677.6413423087165,1679.1924291179746,1680.5803836244468,1682.1225018481346,1683.6646200718226,1685.0525745782943,1686.6036613875524,379.7711499066029
4363596,lstm,9.552651405334473,0.9536063001226428,12,2021-08-09,2021-09-04,4-step_ahead,12113,2064.0,7.683617401663599,8.330555758499106,8.909453730179342,9.552651405334473,10.195849080489603,10.77474705216984,11.421685409005349,2053.568817835084
4363597,lstm,741.5559619140628,160.95682071550166,12,2021-08-16,2021-09-04,3-step_ahead,12113,2064.0,426.0863902456089,535.2814963410301,632.9922361173085,741.5559619140628,850.1196877108171,947.8304274870952,1057.0255335825166,1174.159029959699
4363598,lstm,1138.4838745117188,255.4700371183376,12,2021-08-23,2021-09-04,2-step_ahead,12113,2064.0,637.7718026306662,811.0858484929761,966.1719529931876,1138.4838745117188,1310.79579603025,1465.8819005304615,1639.1959463927712,690.1587398136355
4408308,ARIMA,2989.9333699110216,1838.6854756572784,12,2021-08-30,2021-09-11,2-step_ahead,12113,1433.0,0.0,633.5631200383183,1749.7588627457806,2989.9333699110216,4230.107877076262,5346.303619783725,6593.690681096186,671.8368909388162
4408309,ARIMA,1986.2691515091428,531.4457218023584,12,2021-09-06,2021-09-11,1-step_ahead,12113,1433.0,944.6546770386274,1305.1940547313502,1627.8144593678933,1986.2691515091428,2344.723843650392,2667.3442482869355,3027.883625979658,239.70632122062102
4408310,ARIMA,1679.1691836144446,1882.5333595351046,12,2021-08-23,2021-09-11,3-step_ahead,12113,1433.0,0.0,0.0,409.4197282058215,1679.1691836144446,2948.9186390230684,4091.7327577165943,5368.866767998443,371.8155041380442
4408311,ARIMA,1470.2763524272225,3556.576346605151,12,2021-08-16,2021-09-11,4-step_ahead,12113,1433.0,0.0,0.0,0.0,1470.2763524272225,3869.150644002223,6028.212337397948,8441.037900040363,514.220862415706
4408312,PatchSim_adpt,1999.0,326.0204081632653,12,2021-09-06,2021-09-11,1-step_ahead,12113,1433.0,1360.0117417749518,1581.1880355188778,1779.1025763391349,1999.0,2218.8974236608656,2416.8119644811222,2637.9882582250484,286.5003227131206
4408313,PatchSim_adpt-Delta,1731.0,331.4285714285716,12,2021-09-06,2021-09-11,1-step_ahead,12113,1433.0,1081.4119365524389,1306.2571954195034,1507.4548256492983,1731.0,1954.5451743507008,2155.7428045804963,2380.588063447561,129.33010768946465
4408314,PatchSim_adpt-Delta,2000.0,430.3316326530614,12,2021-08-30,2021-09-11,2-step_ahead,12113,1433.0,1156.565498591679,1448.5078224701053,1709.7457245903647,2000.0,2290.2542754096357,2551.4921775298944,2843.434501408321,249.5288129547665
4408315,PatchSim_adpt-Delta,1942.0,542.4107142857147,12,2021-08-23,2021-09-11,3-step_ahead,12113,1433.0,878.8945351713539,1246.8726999389771,1576.14953281775,1942.0,2307.8504671822493,2637.127300061023,3005.1054648286463,220.78728561786048
4408316,ENKF,1068.1243018928074,6.647967590252267,12,2021-08-16,2021-09-11,4-step_ahead,12113,1433.0,1055.0945248455234,1059.60458861983,1063.6403158935464,1068.1243018928074,1072.6082878920683,1076.6440151657848,1081.1540789400913,358.7511118749262
4408317,ENKF,1360.28776642539,5.132022608350276,12,2021-08-23,2021-09-11,3-step_ahead,12113,1433.0,1350.229186945178,1353.7108148172485,1356.8262697782832,1360.28776642539,1363.749263072497,1366.8647180335315,1370.3463459056018,67.98424496996206
4408318,ENKF,1868.8242124403039,3.8535518694280912,12,2021-08-30,2021-09-11,2-step_ahead,12113,1433.0,1861.271389563668,1863.8856870091308,1866.2250312025253,1868.8242124403039,1871.423393678082,1873.7627378714767,1876.3770353169398,432.2740430984091
4408319,ENKF,1905.0842788535665,2.303505230836913,12,2021-09-06,2021-09-11,1-step_ahead,12113,1433.0,1900.5694915629267,1902.1322181187472,1903.5305881858442,1905.0842788535665,1906.637969521289,1908.0363395883853,1909.5990661442065,469.96212403990233
4408320,lstm,611.0572998046875,144.23770840253695,12,2021-08-16,2021-09-11,4-step_ahead,12113,1433.0,328.3565861231248,426.2092387908508,513.7704438954052,611.0572998046875,708.3441557139697,795.9053608185243,893.7580134862503,689.0605416915423
4408321,lstm,909.7494543457033,307.24048090670516,12,2021-08-23,2021-09-11,3-step_ahead,12113,1433.0,307.56917717579506,516.0049350410394,702.5188991288157,909.7494543457033,1116.9800095625908,1303.493973650367,1511.9297315156116,262.7498528405893
4408322,lstm,1917.04095703125,336.9843769754635,12,2021-09-06,2021-09-11,1-step_ahead,12113,1433.0,1256.563714806673,1485.178101154273,1689.7484487850875,1917.04095703125,2144.3334652774124,2348.903812908227,2577.518199255827,223.997061675626
4456541,ARIMA,3228.4560244314707,3721.0671480810497,12,2021-08-30,2021-09-18,3-step_ahead,12113,827.0,0.0,0.0,718.6343732594372,3228.4560244314707,5738.277675603504,7997.1954535513205,10521.6136187255,1005.2567781785775
4456542,ARIMA,1886.516723186899,1134.4281890717275,12,2021-09-06,2021-09-18,2-step_ahead,12113,827.0,0.0,432.6885014841007,1121.3565373245162,1886.516723186899,2651.6769090492817,3340.344944889697,4109.95511681448,457.2027183171653
4456543,ARIMA,1611.6562347543668,3171.9377571950304,12,2021-08-23,2021-09-18,4-step_ahead,12113,827.0,0.0,0.0,0.0,1611.6562347543668,3751.0957402423614,5676.6580332976855,7828.540000059381,598.137530219722
4456544,ARIMA,882.6776932086293,149.66091692326756,12,2021-09-13,2021-09-18,1-step_ahead,12113,827.0,589.3476861457839,690.8795108247754,781.7329387389383,882.6776932086293,983.6224476783208,1074.4758755924831,1176.0077002714747,37.524960191163814
4456545,PatchSim_adpt,997.0,231.63265306122452,12,2021-09-13,2021-09-18,1-step_ahead,12113,827.0,543.0083423565385,700.1508108381386,840.7661496994791,997.0,1153.233850300521,1293.8491891618617,1450.9916576434616,73.98642730408142
4456546,PatchSim_adpt,1837.0,399.642857142857,12,2021-09-06,2021-09-18,2-step_ahead,12113,827.0,1053.7143933213144,1324.8370707698543,1567.4449891180661,1837.0,2106.555010881934,2349.162929230145,2620.285606678685,641.8202356657613
4456547,PatchSim_adpt-Delta,1017.0,223.54591836734687,12,2021-09-13,2021-09-18,1-step_ahead,12113,827.0,578.8580511090693,730.5143783452213,866.2205693630548,1017.0,1167.7794306369456,1303.4856216547787,1455.1419488909314,82.51843041629422
4456548,PatchSim_adpt-Delta,1474.0,376.93877551020415,12,2021-09-06,2021-09-18,2-step_ahead,12113,827.0,735.2135756233713,990.9335221304332,1219.7586594669056,1474.0,1728.2413405330944,1957.0664778695666,2212.786424376629,325.9615624733231
4456549,PatchSim_adpt-Delta,1778.0,522.1683673469389,12,2021-08-30,2021-09-18,3-step_ahead,12113,827.0,754.5688061339191,1108.8143113486626,1425.8027883478674,1778.0,2130.197211652133,2447.185688651337,2801.431193866081,490.6355436989051
4456550,PatchSim_adpt-Delta,1670.5,594.1709183673471,12,2021-08-23,2021-09-18,4-step_ahead,12113,827.0,505.9463993389113,909.0393293652536,1269.7378056966315,1670.5,2071.262194303368,2431.960670634747,2835.0536006610887,387.83658467816366
4456551,ENKF,1360.3357082231994,6.939411560729603,12,2021-08-23,2021-09-18,4-step_ahead,12113,827.0,1346.7347114902686,1351.4424944735879,1355.6551462530952,1360.3357082231994,1365.0162701933036,1369.228921972811,1373.9367049561306,526.9426228286209
4456552,ENKF,1869.1377293590267,5.553960985919485,12,2021-08-30,2021-09-18,3-step_ahead,12113,827.0,1858.2521658550838,1862.020041962548,1865.3916396010352,1869.1377293590267,1872.8838191170184,1876.2554167555054,1880.0232928629694,1037.0210207519053
4456553,ENKF,1992.8477261523767,3.861544334269023,12,2021-09-06,2021-09-18,2-step_ahead,12113,827.0,1985.279238332505,1987.8989579653744,1990.2431540789844,1992.8477261523767,1995.452298225769,1997.796494339379,2000.416213972249,1162.2901935766122
4456554,ENKF,1797.529208864733,1.962588081558542,12,2021-09-13,2021-09-18,1-step_ahead,12113,827.0,1793.6826069083909,1795.0140510362924,1796.2054633198647,1797.529208864733,1798.8529544096011,1800.0443666931735,1801.3758108210752,968.7211314665296
4456555,lstm,715.7295458984378,309.27418625024836,12,2021-08-23,2021-09-18,4-step_ahead,12113,827.0,109.5632795000182,319.37872832689965,507.1272772724113,715.7295458984378,924.3318145244642,1112.080363469976,1321.8958122968575,77.00423948514944
4456556,lstm,1665.4946459960938,452.8419347171263,12,2021-09-06,2021-09-18,2-step_ahead,12113,827.0,777.9407632610878,1085.154355615115,1360.0574025704288,1665.4946459960938,1970.9318894217583,2245.8349363770726,2553.0485287311,435.3209871741056
4456557,lstm,1143.3375280761718,139.47065719128452,12,2021-09-13,2021-09-18,1-step_ahead,12113,827.0,869.9800630811218,964.5986890051468,1049.265999347539,1143.3375280761718,1237.4090568048045,1322.0763671471968,1416.6949930712217,187.84712025719062
4510187,ARIMA,3330.893407813513,6713.706648310637,12,2021-08-30,2021-09-25,4-step_ahead,12113,819.0,0.0,0.0,0.0,3330.893407813513,7859.219727922326,11934.854673563203,16489.51664126948,1378.992862650113
4510188,ARIMA,1775.0325408870488,1948.449154581514,12,2021-09-06,2021-09-25,3-step_ahead,12113,819.0,0.0,0.0,460.8235573435968,1775.0325408870488,3089.241524430501,4272.0706053250415,5593.922709574334,486.3359687106037
4510189,ARIMA,419.7128275672355,65.13324867656361,12,2021-09-20,2021-09-25,1-step_ahead,12113,819.0,292.0540059650797,336.24121075677965,375.78111893792084,419.7128275672355,463.6445361965501,503.18444437769136,547.3716491693913,339.2817357798874
4510190,ARIMA,488.3295208217076,194.06458619523144,12,2021-09-13,2021-09-25,2-step_ahead,12113,819.0,107.96992120438499,239.62574656644367,357.43494655698,488.3295208217076,619.2240950864352,737.0332950769714,868.6891204390301,166.08110611143496
4510191,PatchSim_adpt,428.0,76.0204081632653,12,2021-09-20,2021-09-25,1-step_ahead,12113,819.0,279.00273790996533,330.5759269050278,376.725013888155,428.0,479.274986111845,525.4240730949722,576.9972620900347,320.9645284235905
4510192,PatchSim_adpt,821.0,294.5408163265305,12,2021-09-13,2021-09-25,2-step_ahead,12113,819.0,243.71060802297316,443.5307557199503,622.3352383733685,821.0,1019.6647616266316,1198.4692442800495,1398.2893919770268,58.48305693376486
4510193,PatchSim_adpt,1521.0,466.9897959183672,12,2021-09-06,2021-09-25,3-step_ahead,12113,819.0,605.7168188522903,922.5284959474632,1206.0201692069013,1521.0,1835.9798307930987,2119.471504052537,2436.283181147709,332.71344011965914
4510194,PatchSim_adpt-Delta,428.0,77.55102040816327,12,2021-09-20,2021-09-25,1-step_ahead,12113,819.0,276.00279303566924,328.6143683863371,375.6926316174468,428.0,480.30736838255325,527.3856316136629,579.9972069643308,319.55441825762256
4510195,PatchSim_adpt-Delta,853.0,296.5816326530612,12,2021-09-13,2021-09-25,2-step_ahead,12113,819.0,271.7106815239116,472.91534436169576,652.9587286790908,853.0,1053.0412713209093,1233.0846556383042,1434.2893184760885,63.45772363197712
4510196,PatchSim_adpt-Delta,1108.0,394.5918367346939,12,2021-09-06,2021-09-25,3-step_ahead,12113,819.0,334.6142114064909,602.3102138815336,841.8518506114032,1108.0,1374.1481493885967,1613.6897861184666,1881.385788593509,125.7809062740201
4510197,PatchSim_adpt-Delta,1418.0,508.3928571428573,12,2021-08-30,2021-09-25,4-step_ahead,12113,819.0,421.56831000258285,766.4683380168788,1075.094228784242,1418.0,1760.905771215758,2069.531661983121,2414.431689997417,259.1928660824617
4510198,ENKF,1869.131145543397,7.440432324795871,12,2021-08-30,2021-09-25,4-step_ahead,12113,819.0,1854.5481661573886,1859.5958478492264,1864.1126502032944,1869.131145543397,1874.1496408834994,1878.666443237568,1883.7141249294045,1043.276483759941
4510199,ENKF,1992.4781297314441,5.809528425593608,12,2021-09-06,2021-09-25,3-step_ahead,12113,819.0,1981.091663250119,1985.0329194825488,1988.5596623549084,1992.4781297314441,1996.3965971079801,1999.9233399803393,2003.864596212769,1168.1259740044036
4510200,ENKF,1741.9939972574646,3.4780379513215016,12,2021-09-13,2021-09-25,2-step_ahead,12113,819.0,1735.177168136011,1737.5367122759244,1739.6480963085053,1741.9939972574646,1744.3398982064239,1746.4512822390045,1748.8108263789181,919.789778364581
4510201,lstm,1438.2209240722657,504.7951127733474,12,2021-09-06,2021-09-25,3-step_ahead,12113,819.0,448.8406834646697,791.2999570183192,1097.7417945575676,1438.2209240722657,1778.7000535869638,2085.1418911262117,2427.601164679861,267.8414362263481
4510202,lstm,951.2286486816406,192.3061856842989,12,2021-09-13,2021-09-25,2-step_ahead,12113,819.0,574.3154507361427,704.7783553540168,821.5200975382768,951.2286486816406,1080.9371998250047,1197.6789420092646,1328.1418466271384,57.606976003879645
4510203,lstm,554.0496826171875,44.78134592309426,12,2021-09-20,2021-09-25,1-step_ahead,12113,819.0,466.27985742869316,496.6600786422517,523.8451237920754,554.0496826171875,584.2542414422996,611.4392865921233,641.8195078056817,223.69451837664843
4566576,ARIMA,85.49369822160072,15.355218974904124,12,2021-07-05,2021-07-31,4-step_ahead,12113,773.0,55.398022056062594,65.81519330503218,75.13676041101151,85.49369822160072,95.85063603218994,105.1722031381693,115.58937438713886,673.3599688653105
4566577,ARIMA,382.6736285630243,113.96176487624668,12,2021-07-26,2021-07-31,1-step_ahead,12113,773.0,159.31267379095908,236.62575037364468,305.80758623974015,382.6736285630243,459.5396708863085,528.7215067524039,606.0345833350897,285.3365912236592
4566578,ARIMA,163.60737277998672,62.62908671079397,12,2021-07-19,2021-07-31,2-step_ahead,12113,773.0,40.856618442194424,83.34496865714019,121.36469572941456,163.60737277998672,205.8500498305589,243.86977690283325,286.358127117779,551.6942048073087
4566579,ARIMA,108.89552195410664,36.44975443877736,12,2021-07-12,2021-07-31,3-step_ahead,12113,773.0,37.45531600877405,62.183282089375275,84.31053618798718,108.89552195410664,133.48050772022611,155.60776181883801,180.33572789943923,630.5243407822045
4566580,PatchSim_adpt-Delta,494.0,49.48979591836735,12,2021-07-26,2021-07-31,1-step_ahead,12113,773.0,397.0017823977626,430.5762745623336,460.6196399137654,494.0,527.3803600862345,557.4237254376665,590.9982176022372,233.4064379670355
4566581,PatchSim_adpt-Delta,236.0,32.142857142857146,12,2021-07-19,2021-07-31,2-step_ahead,12113,773.0,173.00115763978397,194.80727110749496,214.319972315126,236.0,257.68002768487406,277.192728892505,298.99884236021614,507.38768651467245
4566582,PatchSim_adpt-Delta,170.0,53.06122448979593,12,2021-07-12,2021-07-31,3-step_ahead,12113,773.0,66.00191102440527,101.99930468538857,134.21074794877933,170.0,205.7892520512207,238.00069531461145,273.99808897559467,554.1161809131102
4566583,PatchSim_adpt-Delta,194.0,84.57908163265311,12,2021-07-05,2021-07-31,4-step_ahead,12113,773.0,28.228046154526712,85.60754552134885,136.9522763577778,194.0,251.04772364222214,302.3924544786512,359.77195384547326,501.0796624122195
4566584,ENKF,86.68578731201342,6.5961935279950605,12,2021-07-05,2021-07-31,4-step_ahead,12113,773.0,73.75748556208691,78.23242516957619,82.23672238707101,86.68578731201342,91.1348522369558,95.13914945445065,99.61408906193995,680.2373244483149
4566585,ENKF,99.06400757046505,5.138982923052311,12,2021-07-12,2021-07-31,3-step_ahead,12113,773.0,88.99178612411616,92.47813596012041,95.59781626243357,99.06400757046505,102.53019887849652,105.6498791808097,109.13622901681394,669.2015914820141
4566586,ENKF,157.3672297091798,3.5324005611359826,12,2021-07-19,2021-07-31,2-step_ahead,12113,773.0,150.44385183038418,152.84027623992537,154.98466173710668,157.3672297091798,159.7497976812529,161.89418317843425,164.29060758797542,612.3784686490213
4566587,ENKF,220.33122392587762,2.1685044655064774,12,2021-07-26,2021-07-31,1-step_ahead,12113,773.0,216.08103327317062,217.5521736332173,218.86858989063907,220.33122392587762,221.79385796111615,223.1102742185379,224.5814145785846,550.6709936821742
4566588,lstm,300.83200050354014,105.36413488226164,12,2021-07-05,2021-07-31,4-step_ahead,12113,773.0,94.32209087208693,165.80242849292532,229.76497148717723,300.83200050354014,371.899029519903,435.8615725141549,507.34191013499327,375.09897484887307
4566589,lstm,211.7256192779541,76.96134972385559,12,2021-07-12,2021-07-31,3-step_ahead,12113,773.0,60.88414561760553,113.09568105292149,159.8159777279575,211.7256192779541,263.63526082795073,310.3555575029868,362.5670929383026,490.3720460556586
4566590,lstm,379.80605163574216,29.84923974398148,12,2021-07-19,2021-07-31,2-step_ahead,12113,773.0,321.3026167716368,341.55271171152657,359.6730453772812,379.80605163574216,399.9390578942032,418.05939155995776,438.3094864998475,365.6946803101141
4566591,lstm,534.6111315917968,44.50476861109641,12,2021-07-26,2021-07-31,1-step_ahead,12113,773.0,447.38338797375917,477.5759757040461,504.593121328764,534.6111315917968,564.6291418548296,591.6462874795477,621.8388752098342,197.38787232853105
4616270,ARIMA,1655.0089048816965,429.9946656358129,12,2021-08-23,2021-08-28,1-step_ahead,12113,2106.0,812.2348466911603,1103.9485679602935,1364.981910271349,1655.0089048816965,1945.035899492044,2206.0692418030994,2497.782963072233,195.37826161888253
4616271,ARIMA,1522.3341898310794,1174.3878719109614,12,2021-08-16,2021-08-28,2-step_ahead,12113,2106.0,0.0,17.295574026995155,730.221607472547,1522.3341898310794,2314.446772189612,3027.3728056351642,3824.092122657201,309.8569207117067
